chr	start	end	i	ngenes	dist	cum_sum
8	50225980	50226130	2599	0	-130	48
8	50226000	50226150	2600	0	53170	48
8	50279320	50279470	2601	0	-89	48
8	50279381	50279582	2602	0	-182	48
8	50279400	50279550	2603	0	12310	48
8	50291860	50292010	2604	0	36330	48
8	50328340	50328490	2605	0	32122	48
8	50360612	50360664	2606	0	393256	48
8	50753920	50754070	2607	0	-50	48
8	50754020	50754170	2608	0	70069	48
8	50824239	50824397	2609	0	1982	48
8	50826379	50826543	2610	0	-143	48
8	50826400	50826550	2611	0	26070	48
8	50852620	50852770	2612	0	-130	48
8	50852640	50852790	2613	0	94710	48
8	50947500	50947638	2614	0	-98	48
8	50947540	50947690	2615	0	-110	48
8	50947580	50947730	2616	0	19870	48
8	50967600	50967750	2617	0	-90	48
8	50967660	50967810	2618	0	81410	48
8	51049220	51049370	2619	0	-110	48
8	51049260	51049410	2620	0	16830	48
8	51066240	51066390	2621	0	-137	48
8	51066253	51066493	2622	0	129	48
8	51066622	51066795	2623	0	-135	48
8	51066660	51066810	2624	0	35130	48
8	51101940	51102090	2625	0	8650	48
8	51110740	51110890	2626	0	-116	48
8	51110774	51110778	2627	0	1	48
8	51110779	51110832	2628	0	16748	48
8	51127580	51127730	2629	0	-130	48
8	51127600	51127715	2630	0	21284	48
8	51148999	51149108	2631	0	65832	48
8	51214940	51215090	2632	0	-70	48
8	51215020	51215170	2633	0	75503	48
8	51290673	51290932	2634	0	-192	48
8	51290740	51290890	2635	0	-130	48
8	51290760	51290910	2636	0	19863	48
8	51310773	51311059	2637	0	-259	48
8	51310800	51310950	2638	0	-30	48
8	51310920	51311070	2639	0	13345	48
8	51324415	51324452	2640	0	83828	48
8	51408280	51408430	2641	0	-90	48
8	51408340	51408402	2642	0	17638	48
8	51426040	51426190	2643	0	12290	48
8	51438480	51438630	2644	0	-10	48
8	51438620	51438770	2645	0	137198	48
8	51575968	51576034	2646	0	51606	48
8	51627640	51627790	2647	0	-142	48
8	51627648	51627832	2648	0	-152	48
8	51627680	51627830	2649	0	12950	48
8	51640780	51640930	2650	0	-130	48
8	51640800	51640950	2651	0	-137	48
8	51640813	51640910	2652	0	55304	48
8	51696214	51696270	2653	0	25150	48
8	51721420	51721570	2654	0	-1	48
8	51721569	51721632	2655	0	-52	48
8	51721580	51721730	2656	0	23735	48
8	51745465	51745644	2657	0	30155	48
8	51775799	51775889	2658	0	34771	48
8	51810660	51810810	2659	0	-130	48
8	51810680	51810850	2660	0	46130	48
8	51856980	51857130	2661	0	144270	48
8	52001400	52001550	2662	0	33050	48
8	52034600	52034750	2663	0	18090	48
8	52052840	52052990	2664	0	-54	48
8	52052936	52053051	2665	0	55169	48
8	52108220	52108370	2666	0	-70	48
8	52108300	52108450	2667	0	9770	48
8	52118220	52118279	2668	0	25279	48
8	52143558	52143590	2669	0	50784	48
8	52194374	52194422	2670	0	34738	48
8	52229160	52229310	2671	0	209348	48
8	52438658	52438915	2672	0	-155	48
8	52438760	52438910	2673	0	-130	48
8	52438780	52438930	2674	0	137250	48
8	52576180	52576330	2675	0	-130	48
8	52576200	52576350	2676	0	-112	48
8	52576238	52576379	2677	0	20141	48
8	52596520	52596670	2678	0	7610	48
8	52604280	52604430	2679	0	-130	48
8	52604300	52604450	2680	0	26550	48
8	52631000	52631150	2681	0	-90	48
8	52631060	52631210	2682	0	12550	48
8	52643760	52643910	2683	0	70	48
8	52643980	52644047	2684	0	77933	48
8	52721980	52722130	2685	0	810	48
8	52722940	52723090	2686	0	-110	48
8	52722980	52723130	2687	0	39970	48
8	52763100	52763250	2688	0	-130	48
8	52763120	52763270	2689	0	37470	48
8	52800740	52800890	2690	0	-130	48
8	52800760	52800910	2691	0	19130	48
8	52820040	52820190	2692	0	96564	48
8	52916754	52916854	2693	0	4208	48
8	52921062	52921369	2694	0	-289	48
8	52921080	52921230	2695	0	-90	48
8	52921140	52921290	2696	0	5670	48
8	52926960	52927110	2697	0	-130	48
8	52926980	52927130	2698	0	74483	48
8	53001613	53001865	2699	0	-205	48
8	53001660	53001810	2700	0	-70	48
8	53001740	53001890	2701	0	23130	48
8	53025020	53025170	2702	0	-149	48
8	53025021	53025229	2703	0	-169	48
8	53025060	53025210	2704	0	2090	48
8	53027300	53027450	2705	0	-10	48
8	53027440	53027590	2706	0	163750	48
8	53191340	53191490	2707	0	-90	48
8	53191400	53191550	2708	0	23037	48
8	53214587	53214635	2709	0	90525	48
8	53305160	53305310	2710	0	-110	48
8	53305200	53305350	2711	0	14910	48
8	53320260	53320410	2712	0	-134	48
8	53320276	53320487	2713	0	-207	48
8	53320280	53320430	2714	0	6157	48
8	53326587	53326720	2715	0	6840	48
8	53333560	53333710	2716	0	-130	48
8	53333580	53333730	2717	0	45970	48
8	53379700	53379850	2718	0	-69	48
8	53379781	53379987	2719	0	-187	48
8	53379800	53379950	2720	0	8410	48
8	53388360	53388510	2721	0	-110	48
8	53388400	53388550	2722	0	2170	48
8	53390720	53390870	2723	0	5299	48
8	53396169	53396201	2724	0	379	48
8	53396580	53396730	2725	0	-130	48
8	53396600	53396750	2726	0	6973	48
8	53403723	53403937	2727	0	-197	48
8	53403740	53403890	2728	0	-70	48
8	53403820	53403970	2729	0	4800	48
8	53408770	53409016	2730	0	-176	48
8	53408840	53408990	2731	0	3730	48
8	53412720	53412870	2732	0	2978	48
8	53415848	53416045	2733	0	-185	48
8	53415860	53416010	2734	0	-90	48
8	53415920	53416070	2735	0	20010	48
8	53436080	53436230	2736	0	-106	48
8	53436124	53436257	2737	0	40151	48
8	53476408	53476454	2738	0	13926	48
8	53490380	53490530	2739	0	-90	48
8	53490440	53490590	2740	0	9741	48
8	53500331	53500480	2741	0	33480	48
8	53533960	53534110	2742	0	3450	48
8	53537560	53537710	2743	0	-110	48
8	53537600	53537750	2744	0	88070	48
8	53625820	53625970	2745	0	1850	48
8	53627820	53627970	2746	0	-70	48
8	53627900	53628050	2747	0	5810	48
8	53633860	53634010	2748	0	2650	48
8	53636660	53636810	2749	0	-90	48
8	53636720	53636870	2750	0	12890	48
8	53649760	53649910	2751	0	16850	48
8	53666760	53666910	2752	0	-130	48
8	53666780	53666930	2753	0	45110	48
8	53712040	53712190	2754	0	-146	48
8	53712044	53712202	2755	0	-122	48
8	53712080	53712230	2756	0	124510	48
8	53836740	53836890	2757	0	-70	48
8	53836820	53836970	2758	0	17270	48
8	53854240	53854477	2759	0	-237	48
8	53854240	53854390	2760	0	-90	48
8	53854300	53854450	2761	0	7390	48
8	53861840	53861990	2762	0	-130	48
8	53861860	53862010	2763	0	16430	48
8	53878440	53878590	2764	0	-70	48
8	53878520	53878670	2765	0	4590	48
8	53883260	53883410	2766	0	-133	48
8	53883277	53883453	2767	0	-153	48
8	53883300	53883450	2768	0	34034	48
8	53917484	53917682	2769	0	-182	48
8	53917500	53917650	2770	0	-130	48
8	53917520	53917670	2771	2	192090	50
8	54109760	54109910	2772	0	-112	50
8	54109798	54109846	2773	0	-46	50
8	54109800	54109950	2774	0	21310	50
8	54131260	54131410	2775	0	-30	50
8	54131380	54131530	2776	0	7790	50
8	54139320	54139470	2777	0	9190	50
8	54148660	54148810	2778	0	-70	50
8	54148740	54148890	2779	0	5845	50
8	54154735	54154828	2780	0	11812	50
8	54166640	54166790	2781	0	678	50
8	54167468	54167502	2782	0	3	50
8	54167505	54167545	2783	0	25315	50
8	54192860	54193010	2784	0	-130	50
8	54192880	54193030	2785	0	6274	50
8	54199304	54199571	2786	0	-211	50
8	54199360	54199510	2787	0	24230	50
8	54223740	54223890	2788	0	-90	50
8	54223800	54223950	2789	0	155	50
8	54224105	54224183	2790	0	7217	50
8	54231400	54231550	2791	0	86010	50
8	54317560	54317710	2792	0	-130	50
8	54317580	54317730	2793	0	59670	50
8	54377400	54377550	2794	0	21673	50
8	54399223	54399487	2795	0	-227	50
8	54399260	54399410	2796	0	-90	50
8	54399320	54399470	2797	0	5450	50
8	54404920	54405070	2798	0	-66	50
8	54405004	54405120	2799	0	29680	50
8	54434800	54434950	2800	1	42090	51
8	54477040	54477190	2801	0	19130	51
8	54496320	54496470	2802	0	-110	51
8	54496360	54496510	2803	0	4190	51
8	54500700	54500850	2804	0	-130	51
8	54500720	54500870	2805	0	-143	51
8	54500727	54500868	2806	0	68333	51
8	54569201	54569289	2807	0	1911	51
8	54571200	54571350	2808	0	49278	51
8	54620628	54620789	2809	0	26350	51
8	54647139	54647380	2810	0	-240	51
8	54647140	54647290	2811	0	230	51
8	54647520	54647670	2812	0	7086	51
8	54654756	54654957	2813	0	-197	51
8	54654760	54654910	2814	0	-130	51
8	54654780	54654930	2815	0	66470	51
8	54721400	54721550	2816	0	-130	51
8	54721420	54721570	2817	0	890	51
8	54722460	54722610	2818	0	25850	51
8	54748460	54748610	2819	0	5230	51
8	54753840	54753990	2820	0	10150	51
8	54764140	54764290	2821	0	-110	51
8	54764180	54764330	2822	0	6770	51
8	54771100	54771250	2823	0	-110	51
8	54771140	54771290	2824	0	4647	51
8	54775937	54776142	2825	0	-162	51
8	54775980	54776130	2826	0	-110	51
8	54776020	54776170	2827	0	16970	51
8	54793140	54793290	2828	0	-19	51
8	54793271	54793422	2829	0	251	51
8	54793673	54793873	2830	0	-113	51
8	54793760	54793910	2831	0	204	51
8	54794114	54794207	2832	0	6773	51
8	54800980	54801130	2833	0	-52	51
8	54801078	54801201	2834	0	-61	51
8	54801140	54801290	2835	0	89750	51
8	54891040	54891190	2836	0	31870	51
8	54923060	54923210	2837	0	-90	51
8	54923120	54923270	2838	0	11658	51
8	54934928	54934938	2839	0	116902	51
8	55051840	55051990	2840	0	-130	51
8	55051860	55052010	2841	0	26370	51
8	55078380	55078530	2842	0	-120	51
8	55078410	55078661	2843	0	-161	51
8	55078500	55078650	2844	0	170	51
8	55078820	55078970	2845	0	-90	51
8	55078880	55079030	2846	0	2950	51
8	55081980	55082130	2847	0	-130	51
8	55082000	55082150	2848	0	6700	51
8	55088850	55088939	2849	0	37454	51
8	55126393	55126515	2850	0	24508	51
8	55151023	55151050	2851	0	13410	51
8	55164460	55164610	2852	0	3467	51
8	55168077	55168180	2853	0	27720	51
8	55195900	55196050	2854	0	-130	51
8	55195920	55196070	2855	0	42350	51
8	55238420	55238570	2856	0	-65	51
8	55238505	55238586	2857	0	36215	51
8	55274801	55275006	2858	0	30604	51
8	55305610	55305645	2859	0	-25	51
8	55305620	55305770	2860	0	4030	51
8	55309800	55309950	2861	0	-90	51
8	55309860	55310010	2862	0	7990	51
8	55318000	55318150	2863	0	-30	51
8	55318120	55318270	2864	0	25581	51
8	55343851	55343891	2865	0	449	51
8	55344340	55344490	2866	0	-70	51
8	55344420	55344570	2867	0	11310	51
8	55355880	55356030	2868	0	50	51
8	55356080	55356230	2869	0	-50	51
8	55356180	55356330	2870	0	-123	51
8	55356207	55356345	2871	0	21955	51
8	55378300	55378450	2872	0	12257	51
8	55390707	55390995	2873	0	-235	51
8	55390760	55390910	2874	0	73343	51
8	55464253	55464622	2875	0	-262	51
8	55464360	55464510	2876	0	4150	51
8	55468660	55468810	2877	0	-130	51
8	55468680	55468830	2878	0	13430	51
8	55482260	55482358	2879	0	-98	51
8	55482260	55482410	2880	0	-130	51
8	55482280	55482430	2881	0	158	51
8	55482588	55482669	2882	0	62791	51
8	55545460	55545610	2883	0	-148	51
8	55545462	55545673	2884	0	-193	51
8	55545480	55545630	2885	0	68610	51
8	55614240	55614390	2886	0	-90	51
8	55614300	55614450	2887	0	24150	51
8	55638600	55638750	2888	0	-30	51
8	55638720	55638870	2889	0	10169	51
8	55649039	55649208	2890	0	-148	51
8	55649060	55649210	2891	0	-130	51
8	55649080	55649230	2892	0	22204	51
8	55671434	55671642	2893	0	-182	51
8	55671460	55671610	2894	0	-130	51
8	55671480	55671630	2895	0	5030	51
8	55676660	55676810	2896	0	720	51
8	55677530	55677672	2897	0	54488	51
8	55732160	55732310	2898	0	-70	51
8	55732240	55732390	2899	0	3430	51
8	55735820	55735970	2900	0	-130	51
8	55735840	55735990	2901	0	-84	51
8	55735906	55736045	2902	0	35104	51
8	55771149	55771293	2903	0	-73	51
8	55771220	55771370	2904	0	11712	51
8	55783082	55783169	2905	0	73540	51
8	55856709	55856889	2906	0	-149	51
8	55856740	55856890	2907	0	139190	51
8	55996080	55996230	2908	0	-115	51
8	55996115	55996284	2909	0	-144	51
8	55996140	55996290	2910	1	128370	52
8	56124660	56124810	2911	0	61610	52
8	56186420	56186570	2912	0	12494	52
8	56199064	56199222	2913	1	26798	53
8	56226020	56226205	2914	0	-145	53
8	56226060	56226210	2915	0	-130	53
8	56226080	56226230	2916	0	52410	53
8	56278640	56278790	2917	0	-110	53
8	56278680	56278830	2918	0	-147	53
8	56278683	56278837	2919	0	84363	53
8	56363200	56363350	2920	0	-91	53
8	56363259	56363362	2921	0	-102	53
8	56363260	56363410	2922	0	70091	53
8	56433501	56433757	2923	0	-217	53
8	56433540	56433690	2924	0	-70	53
8	56433620	56433770	2925	0	17370	53
8	56451140	56451290	2926	0	-59	53
8	56451231	56451320	2927	0	20	53
8	56451340	56451490	2928	0	40910	53
8	56492400	56492550	2929	0	-90	53
8	56492460	56492610	2930	0	33610	53
8	56526220	56526370	2931	0	2310	53
8	56528680	56528830	2932	0	70950	53
8	56599780	56599930	2933	0	-30	53
8	56599900	56600050	2934	0	127670	53
8	56727720	56727870	2935	0	3610	53
8	56731480	56731630	2936	0	-130	53
8	56731500	56731623	2937	0	-123	53
8	56731500	56731650	2938	0	62410	53
8	56794060	56794210	2939	0	-110	53
8	56794100	56794250	2940	0	-133	53
8	56794117	56794233	2941	0	36992	53
8	56831225	56831311	2942	0	11943	53
8	56843254	56843417	2943	0	27034	53
8	56870451	56870724	2944	0	-224	53
8	56870500	56870650	2945	0	-130	53
8	56870520	56870670	2946	0	12630	53
8	56883300	56883450	2947	0	70	53
8	56883520	56883670	2948	0	-110	53
8	56883560	56883710	2949	0	1062	53
8	56884772	56884997	2950	0	-157	53
8	56884840	56884990	2951	0	93	53
8	56885083	56885116	2952	0	33983	53
8	56919099	56919213	2953	0	3994	53
8	56923207	56923473	2954	0	-173	53
8	56923300	56923450	2955	0	-130	53
8	56923320	56923470	2956	0	18050	53
8	56941520	56941670	2957	0	13939	53
8	56955609	56955678	2958	0	14445	53
8	56970123	56970242	2959	0	-82	53
8	56970160	56970310	2960	0	-130	53
8	56970180	56970330	2961	0	2430	53
8	56972760	56972910	2962	0	14157	53
8	56987067	56987383	2963	0	-223	53
8	56987160	56987310	2964	0	-90	53
8	56987220	56987370	2965	0	4410	53
8	56991780	56991930	2966	0	-130	53
8	56991800	56991950	2967	0	1570	53
8	56993520	56993670	2968	0	-148	53
8	56993522	56993689	2969	0	12588	53
8	57006277	57006531	2970	0	-231	53
8	57006300	57006450	2971	0	-90	53
8	57006360	57006510	2972	0	8255	53
8	57014765	57014897	2973	0	86923	53
8	57101820	57101970	2974	0	-126	53
8	57101844	57102039	2975	0	-119	53
8	57101920	57102070	2976	0	12790	53
8	57114860	57115010	2977	0	-130	53
8	57114880	57115030	2978	0	-142	53
8	57114888	57115043	2979	0	39496	53
8	57154539	57154802	2980	0	-182	53
8	57154620	57154770	2981	0	6090	53
8	57160860	57161010	2982	0	-70	53
8	57160940	57161090	2983	0	71339	53
8	57232429	57232589	2984	0	117829	53
8	57350418	57350736	2985	0	-236	53
8	57350500	57350650	2986	0	-110	53
8	57350540	57350690	2987	0	3619	53
8	57354309	57354487	2988	0	-147	53
8	57354340	57354490	2989	0	6040	53
8	57360530	57360764	2990	0	-184	53
8	57360580	57360730	2991	0	790	53
8	57361520	57361670	2992	0	-130	53
8	57361540	57361690	2993	0	-147	53
8	57361543	57361740	2994	0	27807	53
8	57389547	57389677	2995	0	46763	53
8	57436440	57436590	2996	0	31317	53
8	57467907	57467996	2997	0	2484	53
8	57470480	57470771	2998	0	-271	53
8	57470500	57470650	2999	0	60062	53
8	57530712	57530943	3000	0	-203	53
8	57530740	57530890	3001	0	-130	53
8	57530760	57530910	3002	0	169037	53
8	57699947	57699991	3003	0	169	53
8	57700160	57700310	3004	0	402	53
8	57700712	57700927	3005	0	-207	53
8	57700720	57700870	3006	0	-90	53
8	57700780	57700930	3007	0	104561	53
8	57805491	57805719	3008	0	-199	53
8	57805520	57805670	3009	0	-110	53
8	57805560	57805710	3010	0	1270	53
8	57806980	57807130	3011	0	-90	53
8	57807040	57807190	3012	0	30710	53
8	57837900	57838050	3013	0	-110	53
8	57837940	57838090	3014	0	3626	53
8	57841716	57842022	3015	0	-222	53
8	57841800	57841950	3016	0	-130	53
8	57841820	57841970	3017	0	41490	53
8	57883460	57883610	3018	0	136650	53
8	58020260	58020410	3019	0	-135	53
8	58020275	58020320	3020	0	-40	53
8	58020280	58020430	3021	0	5930	53
8	58026360	58026510	3022	0	-110	53
8	58026400	58026550	3023	0	7230	53
8	58033780	58033930	3024	0	-130	53
8	58033800	58033950	3025	0	24090	53
8	58058040	58058190	3026	0	36610	53
8	58094800	58094950	3027	0	-90	53
8	58094860	58095010	3028	0	23270	53
8	58118280	58118430	3029	0	-50	53
8	58118380	58118530	3030	0	3650	53
8	58122180	58122330	3031	0	290	53
8	58122620	58122770	3032	0	-30	53
8	58122740	58122890	3033	0	13150	53
8	58136040	58136190	3034	0	-10	53
8	58136180	58136330	3035	0	114070	53
8	58250400	58250550	3036	0	-51	53
8	58250499	58250576	3037	0	5358	53
8	58255934	58256203	3038	0	-223	53
8	58255980	58256130	3039	0	-130	53
8	58256000	58256150	3040	0	67718	53
8	58323868	58323971	3041	0	9229	53
8	58333200	58333350	3042	0	-121	53
8	58333229	58333371	3043	0	-131	53
8	58333240	58333390	3044	0	70590	53
8	58403980	58404130	3045	0	-148	53
8	58403982	58404109	3046	0	-109	53
8	58404000	58404150	3047	0	1050	53
8	58405200	58405350	3048	0	-140	53
8	58405210	58405422	3049	0	-182	53
8	58405240	58405390	3050	1	82445	54
8	58487835	58488121	3051	0	-221	54
8	58487900	58488050	3052	0	1770	54
8	58489820	58489970	3053	0	-132	54
8	58489838	58490053	3054	0	-173	54
8	58489880	58490030	3055	0	17569	54
8	58507599	58507714	3056	0	-74	54
8	58507640	58507790	3057	0	39910	54
8	58547700	58547850	3058	1	104130	55
8	58651980	58652193	3059	0	-213	55
8	58651980	58652130	3060	0	-50	55
8	58652080	58652230	3061	0	8970	55
8	58661200	58661350	3062	0	99250	55
8	58760600	58760750	3063	0	-103	55
8	58760647	58760817	3064	0	-157	55
8	58760660	58760810	3065	0	12990	55
8	58773800	58773950	3066	0	-142	55
8	58773808	58773951	3067	0	10029	55
8	58783980	58784130	3068	0	-130	55
8	58784000	58784150	3069	0	28350	55
8	58812500	58812650	3070	0	-135	55
8	58812515	58812608	3071	0	-8	55
8	58812600	58812750	3072	0	14870	55
8	58827620	58827770	3073	0	24330	55
8	58852100	58852250	3074	0	-12	55
8	58852238	58852264	3075	0	10456	55
8	58862720	58862870	3076	0	25130	55
8	58888000	58888150	3077	0	14133	55
8	58902283	58902366	3078	0	7227	55
8	58909593	58909826	3079	0	-226	55
8	58909600	58909750	3080	0	-130	55
8	58909620	58909770	3081	0	1110	55
8	58910880	58911030	3082	0	17977	55
8	58929007	58929106	3083	0	30894	55
8	58960000	58960150	3084	0	10279	55
8	58970429	58970548	3085	0	-68	55
8	58970480	58970630	3086	0	16196	55
8	58986826	58987130	3087	0	-230	55
8	58986900	58987050	3088	0	-130	55
8	58986920	58987070	3089	0	2850	55
8	58989920	58990070	3090	0	-132	55
8	58989938	58990087	3091	0	-127	55
8	58989960	58990110	3092	0	60330	55
8	59050440	59050590	3093	0	-34	55
8	59050556	59050687	3094	0	96453	55
8	59147140	59147290	3095	0	-132	55
8	59147158	59147288	3096	0	9632	55
8	59156920	59157070	3097	0	4655	55
8	59161725	59162019	3098	0	-239	55
8	59161780	59161930	3099	0	-130	55
8	59161800	59161950	3100	0	69078	55
8	59231028	59231213	3101	0	-153	55
8	59231060	59231210	3102	0	70070	55
8	59301280	59301430	3103	0	-90	55
8	59301340	59301490	3104	0	3689	55
8	59305179	59305263	3105	0	2577	55
8	59307840	59307990	3106	0	-130	55
8	59307860	59308010	3107	0	-149	55
8	59307861	59308005	3108	0	15555	55
8	59323560	59323710	3109	0	-110	55
8	59323600	59323750	3110	0	12126	55
8	59335876	59335953	3111	0	36347	55
8	59372300	59372450	3112	0	-110	55
8	59372340	59372490	3113	0	18784	55
8	59391274	59391305	3114	0	34615	55
8	59425920	59426070	3115	0	-130	55
8	59425940	59426090	3116	0	21355	55
8	59447445	59447710	3117	0	-250	55
8	59447460	59447610	3118	0	44670	55
8	59492280	59492430	3119	0	-5	55
8	59492425	59492464	3120	0	28756	55
8	59521220	59521370	3121	0	-143	55
8	59521227	59521340	3122	0	-60	55
8	59521280	59521430	3123	0	32490	55
8	59553920	59554070	3124	0	-70	55
8	59554000	59554150	3125	0	18149	55
8	59572299	59572427	3126	0	29278	55
8	59601705	59601802	3127	0	12618	55
8	59614420	59614570	3128	0	-90	55
8	59614480	59614542	3129	0	6678	55
8	59621220	59621370	3130	0	-130	55
8	59621240	59621390	3131	0	12950	55
8	59634340	59634490	3132	0	29592	55
8	59664082	59664291	3133	0	-171	55
8	59664120	59664270	3134	0	-130	55
8	59664140	59664290	3135	0	20958	55
8	59685248	59685340	3136	0	35187	55
8	59720527	59720797	3137	0	-257	55
8	59720540	59720690	3138	0	-110	55
8	59720580	59720730	3139	0	204110	55
8	59924840	59924990	3140	0	-145	55
8	59924845	59925048	3141	0	4492	55
8	59929540	59929690	3142	0	-135	55
8	59929555	59929749	3143	0	-189	55
8	59929560	59929710	3144	0	4170	55
8	59933880	59934030	3145	0	14290	55
8	59948320	59948470	3146	0	-90	55
8	59948380	59948530	3147	0	83727	55
8	60032257	60032338	3148	0	95362	55
8	60127700	60127850	3149	0	-110	55
8	60127740	60127890	3150	1	310211	56
8	60438101	60438156	3151	0	174404	56
8	60612560	60612710	3152	0	91670	56
8	60704380	60704530	3153	0	36470	56
8	60741000	60741150	3154	0	-144	56
8	60741006	60741119	3155	0	-79	56
8	60741040	60741190	3156	0	93010	56
8	60834200	60834350	3157	0	-130	56
8	60834220	60834370	3158	0	-91	56
8	60834279	60834357	3159	0	130403	56
8	60964760	60964910	3160	0	-130	56
8	60964780	60964930	3161	0	10270	56
8	60975200	60975350	3162	0	-91	56
8	60975259	60975361	3163	0	-101	56
8	60975260	60975410	3164	0	73342	56
8	61048752	61048987	3165	0	-207	56
8	61048780	61048930	3166	0	-110	56
8	61048820	61048970	3167	0	96510	56
8	61145480	61145630	3168	0	250	56
8	61145880	61146030	3169	0	26819	56
8	61172849	61173076	3170	0	-176	56
8	61172900	61173050	3171	0	-130	56
8	61172920	61173070	3172	0	20326	56
8	61193396	61193431	3173	0	1202	56
8	61194633	61194694	3174	0	114806	56
8	61309500	61309650	3175	0	-90	56
8	61309560	61309710	3176	0	4664	56
8	61314374	61314574	3177	0	-174	56
8	61314400	61314550	3178	0	-90	56
